,time,timeOfDay,skyBrightness
9137,9137,0.10099412506415305,0
9138,9138,0.10103061310801364,0
9139,9139,0.10106710377010757,0
9140,9140,0.10110359705028558,0
9141,9141,0.10114009294839822,0
9142,9142,0.1011765914642962,0
9143,9143,0.10121309259783007,0
9144,9144,0.10124959634885033,0
9145,9145,0.10128610271720752,0
9146,9146,0.10132261170275203,0
9147,9147,0.1013591233053343,0
9148,9148,0.10139563752480461,0
9149,9149,0.10143215436101331,0
9150,9150,0.10146867381381065,0
9151,9151,0.10150519588304686,0
9152,9152,0.10154172056857214,0
9153,9153,0.1015782478702365,0
9154,9154,0.10161477778789012,0
9155,9155,0.10165131032138297,0
9156,9156,0.10168784547056509,0
9157,9157,0.10172438323528639,0
9158,9158,0.10176092361539679,0
9159,9159,0.10179746661074614,0
9160,9160,0.10183401222118425,0
9161,9161,0.1018705604465609,0
9162,9162,0.10190711128672579,0
9163,9163,0.10194366474152859,0
9164,9164,0.10198022081081902,0
9165,9165,0.10201677949444653,0
9166,9166,0.10205334079226071,0
9167,9167,0.10208990470411107,0
9168,9168,0.10212647122984708,0
9169,9169,0.10216304036931811,0
9170,9170,0.10219961212237355,0
9171,9171,0.10223618648886272,0
9172,9172,0.10227276346863486,0
9173,9173,0.10230934306153923,0
9174,9174,0.10234592526742499,0
9175,9175,0.10238251008614131,0
9176,9176,0.1024190975175373,0
9177,9177,0.10245568756146194,0
9178,9178,0.10249228021776424,0
9179,9179,0.1025288754862932,0
9180,9180,0.10256547336689774,0
9181,9181,0.1026020738594267,0
9182,9182,0.10263867696372891,0
9183,9183,0.10267528267965316,0
9184,9184,0.1027118910070482,0
9185,9185,0.10274850194576268,0
9186,9186,0.10278511549564529,0
9187,9187,0.10282173165654461,0
9188,9188,0.10285835042830922,0
9189,9189,0.10289497181078759,0
9190,9190,0.1029315958038282,0
9191,9191,0.10296822240727949,0
9192,9192,0.10300485162098981,0
9193,9193,0.10304148344480751,0
9194,9194,0.10307811787858089,0
9195,9195,0.10311475492215817,0
9196,9196,0.10315139457538758,0
9197,9197,0.10318803683811724,0
9198,9198,0.10322468171019529,0
9199,9199,0.10326132919146978,0
9200,9200,0.10329797928178876,0
9201,9201,0.10333463198100014,0
9202,9202,0.10337128728895188,0
9203,9203,0.10340794520549186,0
9204,9204,0.10344460573046797,0
9205,9205,0.10348126886372794,0
9206,9206,0.10351793460511956,0
9207,9207,0.10355460295449054,0
9208,9208,0.1035912739116885,0
9209,9209,0.10362794747656112,0
9210,9210,0.10366462364895594,0
9211,9211,0.10370130242872046,0
9212,9212,0.10373798381570226,0
9213,9213,0.10377466780974869,0
9214,9214,0.10381135441070712,0
9215,9215,0.10384804361842498,0
9216,9216,0.10388473543274955,0
9217,9217,0.10392142985352805,0
9218,9218,0.10395812688060775,0
9219,9219,0.10399482651383579,0
9220,9220,0.10403152875305932,0
9221,9221,0.10406823359812539,0
9222,9222,0.10410494104888107,0
9223,9223,0.10414165110517332,0
9224,9224,0.10417836376684918,0
9225,9225,0.10421507903375542,0
9226,9226,0.10425179690573894,0
9227,9227,0.10428851738264656,0
9228,9228,0.1043252404643251,0
9229,9229,0.10436196615062122,0
9230,9230,0.10439869444138163,0
9231,9231,0.10443542533645296,0
9232,9232,0.1044721588356818,0
9233,9233,0.1045088949389147,0
9234,9234,0.10454563364599816,0
9235,9235,0.10458237495677863,0
9236,9236,0.10461911887110258,0
9237,9237,0.10465586538881627,0
9238,9238,0.10469261450976608,0
9239,9239,0.10472936623379829,0
9240,9240,0.10476612056075912,0
9241,9241,0.10480287749049479,0
9242,9242,0.10483963702285141,0
9243,9243,0.1048763991576751,0
9244,9244,0.10491316389481191,0
9245,9245,0.10494993123410785,0
9246,9246,0.10498670117540888,0
9247,9247,0.10502347371856095,0
9248,9248,0.10506024886340994,0
9249,9249,0.10509702660980164,0
9250,9250,0.10513380695758183,0
9251,9251,0.10517058990659628,0
9252,9252,0.10520737545669069,0
9253,9253,0.10524416360771072,0
9254,9254,0.10528095435950197,0
9255,9255,0.10531774771191,0
9256,9256,0.10535454366478036,0
9257,9257,0.1053913422179585,0
9258,9258,0.10542814337128985,0
9259,9259,0.10546494712461979,0
9260,9260,0.10550175347779368,0
9261,9261,0.10553856243065689,0
9262,9262,0.10557537398305451,0
9263,9263,0.10561218813483185,0
9264,9264,0.10564900488583406,0
9265,9265,0.10568582423590626,0
9266,9266,0.10572264618489352,0
9267,9267,0.10575947073264087,0
9268,9268,0.1057962978789933,0
9269,9269,0.10583312762379576,0
9270,9270,0.10586995996689315,0
9271,9271,0.1059067949081303,0
9272,9272,0.10594363244735201,0
9273,9273,0.10598047258440314,0
9274,9274,0.10601731531912828,0
9275,9275,0.10605416065137215,0
9276,9276,0.10609100858097938,0
9277,9277,0.10612785910779456,0
9278,9278,0.10616471223166224,0
9279,9279,0.10620156795242691,0
9280,9280,0.10623842626993302,0
9281,9281,0.10627528718402496,0
9282,9282,0.10631215069454714,0
9283,9283,0.10634901680134383,0
9284,9284,0.10638588550425933,0
9285,9285,0.10642275680313791,0
9286,9286,0.10645963069782366,0
9287,9287,0.10649650718816077,0
9288,9288,0.10653338627399332,0
9289,9289,0.10657026795516539,0
9290,9290,0.10660715223152097,0
9291,9291,0.10664403910290403,0
9292,9292,0.10668092856915846,0
9293,9293,0.10671782063012819,0
9294,9294,0.106754715285657,0
9295,9295,0.1067916125355887,0
9296,9296,0.10682851237976702,0
9297,9297,0.1068654148180357,0
9298,9298,0.10690231985023829,0
9299,9299,0.10693922747621848,0
9300,9300,0.1069761376958198,0
9301,9301,0.10701305050888577,0
9302,9302,0.10704996591525985,0
9303,9303,0.10708688391478553,0
9304,9304,0.10712380450730613,0
9305,9305,0.10716072769266503,0
9306,9306,0.10719765347070549,0
9307,9307,0.10723458184127078,0
9308,9308,0.10727151280420415,0
9309,9309,0.10730844635934872,0
9310,9310,0.10734538250654758,0
9311,9311,0.10738232124564384,0
9312,9312,0.10741926257648053,0
9313,9313,0.1074562064989006,0
9314,9314,0.10749315301274703,0
9315,9315,0.10753010211786272,0
9316,9316,0.10756705381409049,0
9317,9317,0.10760400810127317,0
9318,9318,0.10764096497925352,0
9319,9319,0.10767792444787426,0
9320,9320,0.10771488650697804,0
9321,9321,0.10775185115640756,0
9322,9322,0.10778881839600533,0
9323,9323,0.1078257882256139,0
9324,9324,0.10786276064507577,0
9325,9325,0.10789973565423343,0
9326,9326,0.10793671325292925,0
9327,9327,0.1079736934410056,0
9328,9328,0.10801067621830483,0
9329,9329,0.10804766158466916,0
9330,9330,0.10808464953994086,0
9331,9331,0.10812164008396212,0
9332,9332,0.10815863321657505,0
9333,9333,0.10819562893762184,0
9334,9334,0.1082326272469444,0
9335,9335,0.1082696281443848,0
9336,9336,0.10830663162978504,0
9337,9337,0.108343637702987,0
9338,9338,0.10838064636383256,0
9339,9339,0.10841765761216356,0
9340,9340,0.1084546714478218,0
9341,9341,0.10849168787064899,0
9342,9342,0.10852870688048687,0
9343,9343,0.10856572847717705,0
9344,9344,0.10860275266056117,0
9345,9345,0.10863977943048082,0
9346,9346,0.10867680878677745,0
9347,9347,0.10871384072929258,0
9348,9348,0.10875087525786763,0
9349,9349,0.10878791237234399,0
9350,9350,0.10882495207256303,0
9351,9351,0.10886199435836598,0
9352,9352,0.1088990392295942,0
9353,9353,0.1089360866860888,0
9354,9354,0.108973136727691,0
9355,9355,0.10901018935424193,0
9356,9356,0.10904724456558262,0
9357,9357,0.10908430236155421,0
9358,9358,0.10912136274199756,0
9359,9359,0.10915842570675366,0
9360,9360,0.10919549125566343,0
9361,9361,0.1092325593885677,0
9362,9362,0.10926963010530731,0
9363,9363,0.10930670340572302,0
9364,9364,0.10934377928965554,0
9365,9365,0.10938085775694556,0
9366,9366,0.10941793880743371,0
9367,9367,0.1094550224409606,0
9368,9368,0.10949210865736675,0
9369,9369,0.10952919745649271,0
9370,9370,0.10956628883817889,0
9371,9371,0.10960338280226568,0
9372,9372,0.1096404793485935,0
9373,9373,0.10967757847700267,0
9374,9374,0.10971468018733345,0
9375,9375,0.10975178447942611,0
9376,9376,0.10978889135312081,0
9377,9377,0.10982600080825772,0
9378,9378,0.10986311284467692,0
9379,9379,0.10990022746221849,0
9380,9380,0.10993734466072243,0
9381,9381,0.10997446444002874,0
9382,9382,0.11001158679997737,0
9383,9383,0.11004871174040813,0
9384,9384,0.11008583926116088,0
9385,9385,0.11012296936207543,0
9386,9386,0.11016010204299152,0
9387,9387,0.11019723730374886,0
9388,9388,0.11023437514418712,0
9389,9389,0.1102715155641459,0
9390,9390,0.11030865856346479,0
9391,9391,0.11034580414198335,0
9392,9392,0.110382952299541,0
9393,9393,0.11042010303597721,0
9394,9394,0.11045725635113146,0
9395,9395,0.11049441224484295,0
9396,9396,0.11053157071695106,0
9397,9397,0.11056873176729505,0
9398,9398,0.11060589539571415,0
9399,9399,0.11064306160204755,0
9400,9400,0.11068023038613434,0
9401,9401,0.11071740174781364,0
9402,9402,0.11075457568692448,0
9403,9403,0.11079175220330585,0
9404,9404,0.11082893129679676,0
9405,9405,0.11086611296723604,0
9406,9406,0.11090329721446267,0
9407,9407,0.11094048403831532,0
9408,9408,0.11097767343863287,0
9409,9409,0.11101486541525403,0
9410,9410,0.11105205996801748,0
9411,9411,0.11108925709676189,0
9412,9412,0.11112645680132587,0
9413,9413,0.11116365908154792,0
9414,9414,0.11120086393726662,0
9415,9415,0.11123807136832038,0
9416,9416,0.11127528137454769,0
9417,9417,0.11131249395578689,0
9418,9418,0.11134970911187637,0
9419,9419,0.11138692684265433,0
9420,9420,0.11142414714795906,0
9421,9421,0.11146137002762878,0
9422,9422,0.11149859548150165,0
9423,9423,0.11153582350941577,0
9424,9424,0.11157305411120921,0
9425,9425,0.11161028728672003,0
9426,9426,0.11164752303578619,0
9427,9427,0.11168476135824563,0
9428,9428,0.11172200225393626,0
9429,9429,0.11175924572269591,0
9430,9430,0.11179649176436246,0
9431,9431,0.11183374037877357,0
9432,9432,0.111870991565767,0
9433,9433,0.11190824532518044,0
9434,9434,0.11194550165685148,0
9435,9435,0.11198276056061778,0
9436,9436,0.11202002203631682,0
9437,9437,0.11205728608378612,0
9438,9438,0.11209455270286316,0
9439,9439,0.11213182189338529,0
9440,9440,0.11216909365518996,0
9441,9441,0.11220636798811441,0
9442,9442,0.11224364489199602,0
9443,9443,0.11228092436667193,0
9444,9444,0.11231820641197937,0
9445,9445,0.11235549102775545,0
9446,9446,0.11239277821383732,0
9447,9447,0.11243006797006204,0
9448,9448,0.11246736029626658,0
9449,9449,0.11250465519228796,0
9450,9450,0.11254195265796307,0
9451,9451,0.11257925269312884,0
9452,9452,0.11261655529762205,0
9453,9453,0.11265386047127951,0
9454,9454,0.11269116821393804,0
9455,9455,0.11272847852543426,0
9456,9456,0.11276579140560483,0
9457,9457,0.11280310685428642,0
9458,9458,0.11284042487131558,0
9459,9459,0.11287774545652886,0
9460,9460,0.1129150686097627,0
9461,9461,0.11295239433085362,0
9462,9462,0.11298972261963793,0
9463,9463,0.11302705347595204,0
9464,9464,0.11306438689963227,0
9465,9465,0.11310172289051484,0
9466,9466,0.11313906144843605,0
9467,9467,0.11317640257323199,0
9468,9468,0.11321374626473883,0
9469,9469,0.11325109252279264,0
9470,9470,0.1132884413472295,0
9471,9471,0.1133257927378854,0
9472,9472,0.1133631466945963,0
9473,9473,0.11340050321719812,0
9474,9474,0.11343786230552672,0
9475,9475,0.11347522395941793,0
9476,9476,0.11351258817870753,0
9477,9477,0.11354995496323128,0
9478,9478,0.11358732431282491,0
9479,9479,0.11362469622732395,0
9480,9480,0.11366207070656408,0
9481,9481,0.11369944775038086,0
9482,9482,0.11373682735860981,0
9483,9483,0.11377420953108641,0
9484,9484,0.11381159426764609,0
9485,9485,0.11384898156812422,0
9486,9486,0.11388637143235615,0
9487,9487,0.1139237638601772,0
9488,9488,0.11396115885142262,0
9489,9489,0.1139985564059276,0
9490,9490,0.11403595652352737,0
9491,9491,0.11407335920405696,0
9492,9492,0.11411076444735148,0
9493,9493,0.11414817225324599,0
9494,9494,0.11418558262157548,0
9495,9495,0.11422299555217487,0
9496,9496,0.1142604110448791,0
9497,9497,0.11429782909952302,0
9498,9498,0.11433524971594144,0
9499,9499,0.11437267289396913,0
9500,9500,0.11441009863344082,0
9501,9501,0.11444752693419119,0
9502,9502,0.1144849577960549,0
9503,9503,0.11452239121886659,0
9504,9504,0.1145598272024607,0
9505,9505,0.1145972657466718,0
9506,9506,0.11463470685133437,0
9507,9507,0.11467215051628278,0
9508,9508,0.11470959674135146,0
9509,9509,0.11474704552637473,0
9510,9510,0.11478449687118687,0
9511,9511,0.11482195077562214,0
9512,9512,0.11485940723951472,0
9513,9513,0.11489686626269881,0
9514,9514,0.11493432784500847,0
9515,9515,0.11497179198627787,0
9516,9516,0.11500925868634089,0
9517,9517,0.11504672794503161,0
9518,9518,0.11508419976218393,0
9519,9519,0.11512167413763176,0
9520,9520,0.11515915107120896,0
9521,9521,0.11519663056274933,0
9522,9522,0.11523411261208664,0
9523,9523,0.11527159721905461,0
9524,9524,0.1153090843834869,0
9525,9525,0.11534657410521715,0
9526,9526,0.11538406638407896,0
9527,9527,0.11542156121990592,0
9528,9528,0.1154590586125314,0
9529,9529,0.11549655856178896,0
9530,9530,0.11553406106751198,0
9531,9531,0.11557156612953383,0
9532,9532,0.11560907374768785,0
9533,9533,0.11564658392180732,0
9534,9534,0.11568409665172547,0
9535,9535,0.11572161193727548,0
9536,9536,0.11575912977829052,0
9537,9537,0.11579665017460371,0
9538,9538,0.11583417312604809,0
9539,9539,0.11587169863245672,0
9540,9540,0.11590922669366249,0
9541,9541,0.1159467573094984,0
9542,9542,0.11598429047979732,0
9543,9543,0.1160218262043921,0
9544,9544,0.1160593644831155,0
9545,9545,0.11609690531580034,0
9546,9546,0.11613444870227929,0
9547,9547,0.11617199464238503,0
9548,9548,0.11620954313595021,0
9549,9549,0.11624709418280736,0
9550,9550,0.11628464778278906,0
9551,9551,0.11632220393572784,0
9552,9552,0.11635976264145605,0
9553,9553,0.11639732389980616,0
9554,9554,0.1164348877106105,0
9555,9555,0.11647245407370142,0
9556,9556,0.11651002298891117,0
9557,9557,0.116547594456072,0
9558,9558,0.1165851684750161,0
9559,9559,0.11662274504557561,0
9560,9560,0.11666032416758261,0
9561,9561,0.11669790584086918,0
9562,9562,0.11673549006526734,0
9563,9563,0.1167730768406091,0
9564,9564,0.11681066616672627,0
9565,9565,0.11684825804345078,0
9566,9566,0.1168858524706145,0
9567,9567,0.11692344944804921,0
9568,9568,0.11696104897558664,0
9569,9569,0.11699865105305851,0
9570,9570,0.1170362556802965,0
9571,9571,0.11707386285713223,0
9572,9572,0.11711147258339723,0
9573,9573,0.1171490848589231,0
9574,9574,0.11718669968354127,0
9575,9575,0.11722431705708325,0
9576,9576,0.11726193697938037,0
9577,9577,0.117299559450264,0
9578,9578,0.11733718446956548,0
9579,9579,0.11737481203711607,0
9580,9580,0.11741244215274699,0
9581,9581,0.11745007481628944,0
9582,9582,0.11748771002757454,0
9583,9583,0.1175253477864334,0
9584,9584,0.11756298809269707,0
9585,9585,0.11760063094619655,0
9586,9586,0.11763827634676281,0
9587,9587,0.11767592429422681,0
9588,9588,0.11771357478841936,0
9589,9589,0.1177512278291713,0
9590,9590,0.11778888341631345,0
9591,9591,0.11782654154967655,0
9592,9592,0.11786420222909132,0
9593,9593,0.11790186545438837,0
9594,9594,0.11793953122539835,0
9595,9595,0.11797719954195184,0
9596,9596,0.11801487040387935,0
9597,9597,0.11805254381101137,0
9598,9598,0.11809021976317834,0
9599,9599,0.1181278982602107,0
9600,9600,0.1181655793019387,0
9601,9601,0.11820326288819273,0
9602,9602,0.11824094901880305,0
9603,9603,0.11827863769359986,0
9604,9604,0.11831632891241335,0
9605,9605,0.11835402267507367,0
9606,9606,0.11839171898141089,0
9607,9607,0.11842941783125509,0
9608,9608,0.11846711922443622,0
9609,9609,0.1185048231607843,0
9610,9610,0.11854252964012922,0
9611,9611,0.11858023866230089,0
9612,9612,0.11861795022712907,0
9613,9613,0.11865566433444359,0
9614,9614,0.11869338098407418,0
9615,9615,0.11873110017585055,0
9616,9616,0.11876882190960236,0
9617,9617,0.11880654618515923,0
9618,9618,0.11884427300235072,0
9619,9619,0.11888200236100632,0
9620,9620,0.11891973426095559,0
9621,9621,0.11895746870202789,0
9622,9622,0.11899520568405268,0
9623,9623,0.11903294520685931,0
9624,9624,0.11907068727027703,0
9625,9625,0.11910843187413513,0
9626,9626,0.11914617901826281,0
9627,9627,0.1191839287024893,0
9628,9628,0.1192216809266437,0
9629,9629,0.11925943569055512,0
9630,9630,0.1192971929940526,0
9631,9631,0.11933495283696512,0
9632,9632,0.11937271521912167,0
9633,9633,0.11941048014035116,0
9634,9634,0.11944824760048245,0
9635,9635,0.1194860175993444,0
9636,9636,0.11952379013676578,0
9637,9637,0.11956156521257531,0
9638,9638,0.11959934282660169,0
9639,9639,0.11963712297867361,0
9640,9640,0.11967490566861964,0
9641,9641,0.11971269089626839,0
9642,9642,0.11975047866144835,0
9643,9643,0.11978826896398805,0
9644,9644,0.11982606180371587,0
9645,9645,0.11986385718046023,0
9646,9646,0.11990165509404949,0
9647,9647,0.11993945554431196,0
9648,9648,0.11997725853107594,0
9649,9649,0.12001506405416955,0
9650,9650,0.12005287211342101,0
9651,9651,0.12009068270865848,0
9652,9652,0.12012849583971004,0
9653,9653,0.12016631150640372,0
9654,9654,0.12020412970856754,0
9655,9655,0.12024195044602948,0
9656,9656,0.12027977371861741,0
9657,9657,0.12031759952615922,0
9658,9658,0.12035542786848276,0
9659,9659,0.1203932587454158,0
9660,9660,0.12043109215678616,0
9661,9661,0.12046892810242138,0
9662,9662,0.12050676658214922,0
9663,9663,0.12054460759579727,0
9664,9664,0.12058245114319309,0
9665,9665,0.12062029722416423,0
9666,9666,0.12065814583853816,0
9667,9667,0.12069599698614232,0
9668,9668,0.1207338506668041,0
9669,9669,0.12077170688035087,0
9670,9670,0.12080956562660992,0
9671,9671,0.12084742690540852,0
9672,9672,0.12088529071657395,0
9673,9673,0.12092315705993327,0
9674,9674,0.12096102593531367,0
9675,9675,0.12099889734254227,0
9676,9676,0.12103677128144609,0
9677,9677,0.12107464775185213,0
9678,9678,0.1211125267535874,0
9679,9679,0.12115040828647876,0
9680,9680,0.1211882923503531,0
9681,9681,0.12122617894503725,0
9682,9682,0.12126406807035804,0
9683,9683,0.12130195972614215,0
9684,9684,0.12133985391221637,0
9685,9685,0.12137775062840726,0
9686,9686,0.12141564987454147,0
9687,9687,0.12145355165044558,0
9688,9688,0.12149145595594613,0
9689,9689,0.12152936279086957,0
9690,9690,0.12156727215504236,0
9691,9691,0.1216051840482909,0
9692,9692,0.12164309847044157,0
9693,9693,0.12168101542132063,0
9694,9694,0.12171893490075437,0
9695,9695,0.12175685690856902,0
9696,9696,0.12179478144459083,0
9697,9697,0.12183270850864579,0
9698,9698,0.12187063810056009,0
9699,9699,0.12190857022015976,0
9700,9700,0.12194650486727081,0
9701,9701,0.12198444204171921,0
9702,9702,0.12202238174333087,0
9703,9703,0.12206032397193167,0
9704,9704,0.12209826872734747,0
9705,9705,0.12213621600940404,0
9706,9706,0.12217416581792712,0
9707,9707,0.12221211815274242,0
9708,9708,0.12225007301367567,0
9709,9709,0.12228803040055237,0
9710,9710,0.12232599031319817,0
9711,9711,0.12236395275143856,0
9712,9712,0.12240191771509906,0
9713,9713,0.12243988520400512,0
9714,9714,0.1224778552179821,0
9715,9715,0.12251582775685542,0
9716,9716,0.12255380282045032,0
9717,9717,0.12259178040859214,0
9718,9718,0.1226297605211061,0
9719,9719,0.12266774315781737,0
9720,9720,0.12270572831855113,0
9721,9721,0.12274371600313239,0
9722,9722,0.12278170621138625,0
9723,9723,0.12281969894313775,0
9724,9724,0.12285769419821181,0
9725,9725,0.12289569197643342,0
9726,9726,0.1229336922776274,0
9727,9727,0.12297169510161865,0
9728,9728,0.12300970044823194,0
9729,9729,0.12304770831729199,0
9730,9730,0.12308571870862355,0
9731,9731,0.12312373162205127,0
9732,9732,0.12316174705739985,0
9733,9733,0.12319976501449374,0
9734,9734,0.12323778549315755,0
9735,9735,0.12327580849321573,0
9736,9736,0.12331383401449279,0
9737,9737,0.12335186205681309,0
9738,9738,0.12338989262000104,0
9739,9739,0.1234279257038809,0
9740,9740,0.12346596130827703,0
9741,9741,0.1235039994330136,0
9742,9742,0.12354204007791482,0
9743,9743,0.12358008324280484,0
9744,9744,0.1236181289275078,0
9745,9745,0.12365617713184769,0
9746,9746,0.12369422785564858,0
9747,9747,0.12373228109873442,0
9748,9748,0.12377033686092916,0
9749,9749,0.12380839514205667,0
9750,9750,0.12384645594194083,0
9751,9751,0.1238845192604054,0
9752,9752,0.12392258509727418,0
9753,9753,0.12396065345237088,0
9754,9754,0.12399872432551916,0
9755,9755,0.12403679771654263,0
9756,9756,0.12407487362526493,0
9757,9757,0.12411295205150963,0
9758,9758,0.12415103299510011,0
9759,9759,0.1241891164558599,0
9760,9760,0.12422720243361242,0
9761,9761,0.12426529092818102,0
9762,9762,0.12430338193938906,0
9763,9763,0.12434147546705977,0
9764,9764,0.12437957151101647,0
9765,9765,0.1244176700710823,0
9766,9766,0.12445577114708044,0
9767,9767,0.124493874738834,0
9768,9768,0.12453198084616605,0
9769,9769,0.12457008946889965,0
9770,9770,0.12460820060685772,0
9771,9771,0.12464631425986321,0
9772,9772,0.12468443042773904,0
9773,9773,0.12472254911030806,0
9774,9774,0.12476067030739309,0
9775,9775,0.12479879401881688,0
9776,9776,0.12483692024440218,0
9777,9777,0.12487504898397166,0
9778,9778,0.12491318023734795,0
9779,9779,0.12495131400435365,0
9780,9780,0.12498945028481133,0
9781,9781,0.12502758907854353,0
9782,9782,0.1250657303853726,0
9783,9783,0.12510387420512106,0
9784,9784,0.12514202053761128,0
9785,9785,0.12518016938266555,0
9786,9786,0.12521832074010622,0
9787,9787,0.1252564746097555,0
9788,9788,0.12529463099143565,0
9789,9789,0.1253327898849688,0
9790,9790,0.12537095129017709,0
9791,9791,0.12540911520688255,0
9792,9792,0.12544728163490726,0
9793,9793,0.12548545057407326,0
9794,9794,0.12552362202420242,0
9795,9795,0.12556179598511666,0
9796,9796,0.12559997245663784,0
9797,9797,0.12563815143858784,0
9798,9798,0.12567633293078836,0
9799,9799,0.12571451693306118,0
9800,9800,0.125752703445228,0
9801,9801,0.12579089246711042,0
9802,9802,0.12582908399853013,0
9803,9803,0.1258672780393086,0
9804,9804,0.1259054745892674,0
9805,9805,0.12594367364822806,0
9806,9806,0.12598187521601192,0
9807,9807,0.12602007929244038,0
9808,9808,0.12605828587733484,0
9809,9809,0.12609649497051653,0
9810,9810,0.1261347065718068,0
9811,9811,0.12617292068102684,0
9812,9812,0.1262111372979978,0
9813,9813,0.12624935642254084,0
9814,9814,0.12628757805447702,0
9815,9815,0.1263258021936274,0
9816,9816,0.12636402883981304,0
9817,9817,0.12640225799285487,0
9818,9818,0.12644048965257373,0
9819,9819,0.12647872381879058,0
9820,9820,0.12651696049132624,0
9821,9821,0.12655519967000148,0
9822,9822,0.12659344135463704,0
9823,9823,0.12663168554505366,0
9824,9824,0.12666993224107198,0
9825,9825,0.1267081814425126,0
9826,9826,0.12674643314919615,0
9827,9827,0.1267846873609431,0
9828,9828,0.12682294407757397,0
9829,9829,0.12686120329890926,0
9830,9830,0.12689946502476926,0
9831,9831,0.12693772925497437,0
9832,9832,0.12697599598934495,0
9833,9833,0.12701426522770123,0
9834,9834,0.12705253696986346,0
9835,9835,0.12709081121565183,0
9836,9836,0.1271290879648865,0
9837,9837,0.12716736721738756,0
9838,9838,0.12720564897297504,0
9839,9839,0.127243933231469,0
9840,9840,0.12728221999268938,0
9841,9841,0.1273205092564562,0
9842,9842,0.1273588010225892,0
9843,9843,0.12739709529090834,0
9844,9844,0.12743539206123336,0
9845,9845,0.12747369133338407,0
9846,9846,0.12751199310718014,0
9847,9847,0.12755029738244128,0
9848,9848,0.12758860415898712,0
9849,9849,0.1276269134366372,0
9850,9850,0.12766522521521115,0
9851,9851,0.1277035394945284,0
9852,9852,0.12774185627440843,0
9853,9853,0.12778017555467072,0
9854,9854,0.12781849733513453,0
9855,9855,0.12785682161561926,0
9856,9856,0.1278951483959442,0
9857,9857,0.12793347767592858,0
9858,9858,0.12797180945539158,0
9859,9859,0.1280101437341524,0
9860,9860,0.12804848051203013,0
9861,9861,0.12808681978884387,0
9862,9862,0.12812516156441264,0
9863,9863,0.12816350583855543,0
9864,9864,0.12820185261109118,0
9865,9865,0.12824020188183885,0
9866,9866,0.1282785536506172,0
9867,9867,0.12831690791724507,0
9868,9868,0.12835526468154126,0
9869,9869,0.12839362394332451,0
9870,9870,0.12843198570241351,0
9871,9871,0.1284703499586269,0
9872,9872,0.1285087167117833,0
9873,9873,0.1285470859617012,0
9874,9874,0.1285854577081992,0
9875,9875,0.12862383195109572,0
9876,9876,0.12866220869020925,0
9877,9877,0.12870058792535813,0
9878,9878,0.12873896965636075,0
9879,9879,0.12877735388303538,0
9880,9880,0.12881574060520026,0
9881,9881,0.12885412982267364,0
9882,9882,0.1288925215352737,0
9883,9883,0.12893091574281854,0
9884,9884,0.1289693124451263,0
9885,9885,0.12900771164201502,0
9886,9886,0.12904611333330265,0
9887,9887,0.12908451751880723,0
9888,9888,0.12912292419834662,0
9889,9889,0.1291613333717387,0
9890,9890,0.1291997450388014,0
9891,9891,0.1292381591993524,0
9892,9892,0.12927657585320942,0
9893,9893,0.12931499500019025,0
9894,9894,0.12935341664011255,0
9895,9895,0.12939184077279392,0
9896,9896,0.1294302673980519,0
9897,9897,0.1294686965157041,0
9898,9898,0.12950712812556794,0
9899,9899,0.12954556222746094,0
9900,9900,0.12958399882120045,0
9901,9901,0.12962243790660385,0
9902,9902,0.12966087948348856,0
9903,9903,0.12969932355167166,0
9904,9904,0.1297377701109705,0
9905,9905,0.12977621916120227,0
9906,9906,0.12981467070218414,0
9907,9907,0.12985312473373317,0
9908,9908,0.12989158125566644,0
9909,9909,0.12993004026780097,0
9910,9910,0.12996850176995378,0
9911,9911,0.13000696576194176,0
9912,9912,0.13004543224358184,0
9913,9913,0.13008390121469082,0
9914,9914,0.1301223726750856,0
9915,9915,0.13016084662458288,0
9916,9916,0.1301993230629994,0
9917,9917,0.13023780199015178,0
9918,9918,0.13027628340585673,0
9919,9919,0.13031476730993083,0
9920,9920,0.13035325370219064,0
9921,9921,0.13039174258245267,0
9922,9922,0.13043023395053338,0
9923,9923,0.13046872780624919,0
9924,9924,0.13050722414941648,0
9925,9925,0.13054572297985165,0
9926,9926,0.13058422429737096,0
9927,9927,0.1306227281017906,0
9928,9928,0.13066123439292684,0
9929,9929,0.13069974317059585,0
9930,9930,0.13073825443461376,0
9931,9931,0.13077676818479664,0
9932,9932,0.13081528442096055,0
9933,9933,0.13085380314292147,0
9934,9934,0.13089232435049536,0
9935,9935,0.13093084804349817,0
9936,9936,0.1309693742217457,0
9937,9937,0.13100790288505385,0
9938,9938,0.13104643403323843,0
9939,9939,0.13108496766611505,0
9940,9940,0.13112350378349952,0
9941,9941,0.13116204238520746,0
9942,9942,0.13120058347105448,0
9943,9943,0.13123912704085622,0
9944,9944,0.13127767309442814,0
9945,9945,0.13131622163158574,0
9946,9946,0.13135477265214449,0
9947,9947,0.13139332615591975,0
9948,9948,0.13143188214272694,0
9949,9949,0.13147044061238136,0
9950,9950,0.1315090015646983,0
9951,9951,0.1315475649994929,0
9952,9952,0.13158613091658047,0
9953,9953,0.13162469931577608,0
9954,9954,0.13166327019689486,0
9955,9955,0.1317018435597519,0
9956,9956,0.13174041940416217,0
9957,9957,0.1317789977299407,0
9958,9958,0.13181757853690237,0
9959,9959,0.13185616182486212,0
